id,genre,score,year
,Comedy,5.3,2004
,Comedy,6.1,2004
,Action,7.5,2004
,Action,7.1,2004
,Crime,7.6,2004
,Action,6.3,2004
,Drama,7.6,2004
,Drama,5.8,2004
,Action,6.1,2004
,Comedy,6.7,2004
,Animation,5,2004
,Comedy,6.4,2004
,Comedy,5.1,2004
,Comedy,6.2,2004
,Drama,6,2004
,Drama,7.1,2004
,Family,5.9,2004
,Action,6.7,2004
,Comedy,6,2004
,Crime,7.2,2004
,Drama,6,2004
,Action,5.3,2004
,Adventure,7.8,2004
,Comedy,5.7,2004
,Drama,6,2004
,Crime,7.4,2004
,Comedy,4.5,2004
,Crime,8,2004
,Action,4.3,2004
,Comedy,5,2004
,Drama,6.2,2004
,Drama,6.2,2004
,Horror,5.1,2004
,Comedy,5.1,2004
,Drama,8.2,2004
,Comedy,6.6,2004
,Biography,8,2004
,Comedy,6.7,2004
,Comedy,5.5,2004
,Comedy,4.8,2004
,Comedy,6.2,2004
,Comedy,1.9,2004
,Drama,8.1,2004
,Action,8.5,2004
,Comedy,4.5,2004
,Comedy,7.9,2004
,Drama,7.2,2004
,Horror,7,2004
,Action,6.5,2004
,Animation,5.4,2004
,Comedy,5.4,2004
,Comedy,5.6,2004
,Action,6.4,2004
,Drama,7,2004
,Action,6.5,2004
,Biography,6.3,2004
,Drama,5.1,2004
,Drama,3.9,2004
,Drama,6.5,2004
,Biography,6.7,2004
,Drama,7,2004
,Comedy,6.5,2004
,Drama,7.4,2004
,Comedy,7.4,2004
,Comedy,4.9,2004
,Drama,7.8,2004
,Comedy,5.3,2004
,Comedy,5.9,2004
,Drama,6.6,2004
,Drama,6.6,2004
,Crime,7.4,2004
,Crime,7.6,2004
,Comedy,6.9,2004
,Biography,7.3,2004
,Action,5.2,2004
,Action,7.9,2004
,Action,7,2004
,Action,8,2004
,Crime,6.9,2004
,Drama,6.6,2004
,Comedy,5.3,2004
,Animation,7.8,2004
,Comedy,7.5,2004
,Comedy,6.7,2004
,Action,6.7,2004
,Comedy,5.2,2004
,Animation,7.5,2004
,Animation,5.4,2004
,Comedy,7.2,2004
,Comedy,6.4,2004
,Adventure,7.7,2005
,Comedy,7.1,2005
,Drama,7.3,2005
,Drama,7.8,2005
,Action,8.2,2005
,Adventure,7.2,2005
,Drama,7.7,2005
,Crime,8,2005
,Adventure,6.6,2005
,Action,8.1,2005
,Adventure,6.9,2005
,Comedy,6.9,2005
,Adventure,6.5,2005
,Action,7.2,2005
,Action,7,2005
,Action,7.5,2005
,Action,7.2,2005
,Adventure,6.7,2005
,Action,5.7,2005
,Crime,7.4,2005
,Action,7.8,2005
,Action,6.5,2005
,Action,6.8,2005
,Comedy,6.7,2005
,Drama,7.6,2005
,Horror,5.9,2005
,Adventure,6.2,2005
,Action,6.3,2005
,Animation,6.9,2005
,Drama,7.1,2005
,Comedy,6.5,2005
,Comedy,6.4,2005
,Thriller,6.5,2005
,Horror,5.4,2005
,Action,6.8,2005
,Comedy,5.1,2005
,Crime,6.4,2005
,Biography,7.8,2005
,Biography,7.1,2005
,Action,7.5,2005
,Comedy,7.5,2005
,Drama,7.4,2005
,Action,5.6,2005
,Drama,7.4,2005
,Horror,6.8,2005
,Comedy,6.6,2005
,Adventure,6.8,2005
,Drama,6.9,2005
,Animation,6.3,2005
,Action,7,2005
,Action,5.9,2005
,Horror,6.6,2005
,Action,6.4,2005
,Drama,6.3,2005
,Biography,7.3,2005
,Drama,5.6,2005
,Action,7.6,2005
,Action,6.2,2005
,Crime,6.2,2005
,Horror,6,2005
,Comedy,5.6,2005
,Comedy,6.2,2005
,Comedy,5.5,2005
,Biography,8,2005
,Comedy,6.6,2005
,Action,5.9,2005
,Action,6,2005
,Animation,7.3,2005
,Action,6.3,2005
,Crime,6.3,2005
,Biography,6.7,2005
,Action,7.3,2005
,Horror,6.2,2005
,Comedy,7.2,2005
,Drama,6.7,2005
,Action,4.7,2005
,Action,5.2,2005
,Action,6,2005
,Adventure,5.5,2005
,Action,5.5,2005
,Comedy,2.2,2005
,Comedy,5.5,2005
,Comedy,6.3,2005
,Comedy,5.8,2005
,Comedy,5.6,2005
,Action,5.1,2005
,Crime,7.6,2005
,Comedy,7.2,2005
,Comedy,6.2,2005
,Comedy,6.8,2005
,Comedy,6.3,2005
,Comedy,6.7,2005
,Biography,7.3,2005
,Drama,6.5,2005
,Comedy,7.3,2005
,Horror,6.2,2005
,Comedy,5.4,2005
,Comedy,6.4,2005
,Animation,5.7,2005
,Comedy,5.6,2005
,Action,5.9,2005
,Horror,5.4,2005
,Drama,6.5,2005
,Comedy,4.7,2005
,Action,6.9,2005
,Comedy,5.8,2005
,Adventure,4.8,2005
,Animation,7.4,2005
,Adventure,6.5,2005
,Drama,7.1,2005
,Comedy,6.2,2005
,Comedy,7.6,2005
,Drama,6,2005
,Comedy,5,2005
,Action,5.1,2005
,Comedy,5.8,2005
,Comedy,6.2,2005
,Comedy,7.1,2005
,Action,4.5,2005
,Drama,6.9,2005
,Drama,7.3,2005
,Crime,6.6,2005
,Comedy,6.2,2005
,Comedy,5.5,2005
,Action,7,2005
,Action,6.5,2005
,Biography,7.4,2005
,Drama,7.3,2005
,Biography,5.4,2005
,Comedy,4.8,2005
,Animation,6.4,2005
,Comedy,7.8,2005
,Action,2.9,2005
,Adventure,7.4,2005
,Action,6.3,2005
,Adventure,6.7,2005
,Biography,6.5,2005
,Action,4,2005
,Biography,7.4,2005
,Comedy,6,2005
,Comedy,6.6,2005
,Drama,5.8,2005
,Crime,7.3,2005
,Biography,7.8,2005
,Action,5.1,2005
,Crime,7.3,2005
,Comedy,6.7,2005
,Comedy,6.4,2005
,Horror,3.7,2005
,Comedy,6.3,2005
,Crime,6.5,2005
,Comedy,5.9,2005
,Comedy,5.9,2005
,Drama,6.6,2005
,Drama,6.8,2005
,Action,6.7,2005
,Horror,4.6,2005
,Drama,6.5,2005
,Comedy,6.2,2005
,Action,2.4,2005
,Drama,5.1,2005
,Action,4.3,2005
,Crime,6.8,2005
,Drama,5.5,2005
,Adventure,4.7,2005
,Action,7.1,2005
,Drama,6.7,2005
,Drama,5.8,2005
,Adventure,5.2,2005
,Action,4.2,2005
,Comedy,6.5,2005
,Comedy,6.8,2005
,Comedy,7.1,2005
,Drama,7,2005
,Drama,4.2,2005
,Drama,6.5,2005
,Drama,6.1,2005
,Comedy,7.3,2005
,Adventure,7.4,2005
,Drama,6.6,2005
,Comedy,5.6,2005
,Comedy,6.8,2005
,Comedy,6.9,2005
,Action,5.6,2005
,Animation,5.5,2005
,Comedy,6.2,2005
,Drama,7.3,2005
,Comedy,6.9,2005
,Drama,5.2,2005
,Crime,5.6,2005
,Comedy,7.5,2005
,Drama,6.8,2005
,Drama,8.2,2005
,Comedy,6.6,2005
,Action,5.8,2005
,Drama,7.7,2005
,Comedy,3.6,2005
,Comedy,7.4,2005
,Comedy,6.6,2005
,Comedy,5.2,2005
,Crime,8.5,2006
,Action,6,2006
,Comedy,6.6,2006
,Drama,8.5,2006
,Animation,7.1,2006
,Action,7.6,2006
,Comedy,6.9,2006
,Action,8,2006
,Drama,8.2,2006
,Action,7.3,2006
,Adventure,6.6,2006
,Action,7.8,2006
,Comedy,6.3,2006
,Drama,7.5,2006
,Adventure,7.9,2006
,Mystery,6.6,2006
,Biography,8,2006
,Comedy,7.8,2006
,Biography,7.7,2006
,Adventure,8,2006
,Drama,8.4,2006
,Adventure,6.4,2006
,Action,6.9,2006
,Biography,6.5,2006
,Crime,7.6,2006
,Action,7.3,2006
,Comedy,6.4,2006
,Action,6,2006
,Comedy,6.5,2006
,Comedy,5.8,2006
,Action,5.3,2006
,Horror,6.4,2006
,Drama,7.2,2006
,Action,6.7,2006
,Action,6.7,2006
,Comedy,6.4,2006
,Comedy,6.9,2006
,Horror,6.5,2006
,Drama,4.3,2006
,Crime,5.6,2006
,Crime,7.5,2006
,Crime,7.7,2006
,Action,6.7,2006
,Crime,7.7,2006
,Comedy,7.1,2006
,Action,7,2006
,Comedy,7,2006
,Adventure,5.5,2006
,Adventure,6.8,2006
,Drama,7.7,2006
,Comedy,6.4,2006
,Crime,6.5,2006
,Action,7.1,2006
,Comedy,7.3,2006
,Action,5.4,2006
,Drama,5.5,2006
,Action,6.9,2006
,Drama,7.6,2006
,Animation,6.7,2006
,Horror,5.8,2006
,Comedy,7.5,2006
,Biography,6.9,2006
,Comedy,5.4,2006
,Comedy,5.1,2006
,Adventure,7.9,2006
,Comedy,5.8,2006
,Drama,6.7,2006
,Action,7.1,2006
,Action,5.1,2006
,Drama,6.5,2006
,Biography,7.3,2006
,Drama,7.4,2006
,Comedy,7,2006
,Action,6,2006
,Crime,6.2,2006
,Animation,6.4,2006
,Horror,5.8,2006
,Drama,6.9,2006
,Animation,7.7,2006
,Animation,6.6,2006
,Comedy,6.6,2006
,Drama,5.9,2006
,Comedy,5.5,2006
,Comedy,4.5,2006
,Comedy,5.5,2006
,Action,5.7,2006
,Animation,6.6,2006
,Action,6.9,2006
,Action,7.3,2006
,Horror,5.1,2006
,Animation,7.1,2006
,Action,4.8,2006
,Comedy,6.4,2006
,Comedy,6,2006
,Comedy,5.8,2006
,Crime,7.5,2006
,Action,7.6,2006
,Adventure,5.7,2006
,Action,7.9,2006
,Comedy,5.4,2006
,Drama,6.9,2006
,Action,7.1,2006
,Comedy,5.6,2006
,Comedy,7.3,2006
,Action,6.6,2006
,Comedy,5.1,2006
,Action,6.8,2006
,Drama,6.8,2006
,Horror,3.7,2006
,Animation,6.1,2006
,Adventure,6.3,2006
,Drama,7.2,2006
,Action,5.5,2006
,Drama,7.5,2006
,Comedy,6.7,2006
,Animation,6.8,2006
,Comedy,6.3,2006
,Fantasy,5.1,2006
,Drama,6.1,2006
,Horror,5.4,2006
,Crime,7.4,2006
,Comedy,7.2,2006
,Comedy,7.6,2006
,Action,6.7,2006
,Biography,7.1,2006
,Action,5.8,2006
,Drama,5.4,2006
,Comedy,5.7,2006
,Drama,7.1,2006
,Comedy,5.4,2006
,Comedy,5.3,2006
,Action,4.7,2006
,Drama,7.5,2006
,Comedy,6,2006
,Action,4.4,2006
,Biography,6.4,2006
,Drama,7.4,2006
,Biography,6.7,2006
,Drama,7.3,2006
,Animation,5.6,2006
,Animation,6,2006
,Action,4.4,2006
,Adventure,7.3,2006
,Action,7,2006
,Drama,7.3,2006
,Comedy,2.8,2006
,Action,6.5,2006
,Biography,7,2006
,Comedy,5.6,2006
,Animation,6.5,2006
,Animation,6.4,2006
,Adventure,6.1,2006
,Drama,7.7,2006
,Biography,7.2,2006
,Horror,4.6,2006
,Comedy,7.3,2006
,Action,5.1,2006
,Comedy,6.5,2006
,Comedy,5.8,2006
,Drama,6.2,2006
,Biography,6.5,2006
,Action,7.1,2006
,Comedy,6.2,2006
,Action,5.1,2006
,Action,7.6,2006
,Comedy,6.7,2006
,Biography,7,2006
,Drama,7.2,2006
,Animation,5.2,2006
,Biography,7.1,2006
,Comedy,5.8,2006
,Drama,6.6,2006
,Biography,6.9,2006
,Animation,5.8,2006
,Biography,6.4,2006
,Comedy,8.1,2006
,Drama,7.3,2006
,Adventure,4.8,2006
,Biography,7,2006
,Comedy,4.8,2006
,Horror,4.8,2006
,Comedy,6.4,2006
,Comedy,6.3,2006
,Adventure,6.3,2006
,Comedy,6.7,2006
,Comedy,5.8,2006
,Biography,6.4,2006
,Crime,7,2006
,Animation,5.7,2006
,Comedy,6.5,2006
,Drama,6.3,2006
,Drama,6.1,2006
,Drama,6.8,2006
,Horror,5.1,2006
,Comedy,6.3,2006
,Action,6.1,2006
,Action,5.1,2006
,Action,4.6,2006
,Adventure,5.5,2006
,Animation,5,2006
,Drama,8.2,2007
,Crime,8.1,2007
,Adventure,7.6,2007
,Crime,7.6,2007
,Crime,6.8,2007
,Crime,7.7,2007
,Comedy,7.6,2007
,Action,7,2007
,Action,7.5,2007
,Adventure,8.1,2007
,Animation,8,2007
,Drama,7.8,2007
,Action,7.2,2007
,Biography,7.8,2007
,Action,6.2,2007
,Action,7.1,2007
,Action,7.8,2007
,Action,7.1,2007
,Action,7.2,2007
,Sci-Fi,7.2,2007
,Comedy,7.4,2007
,Horror,7,2007
,Action,6.3,2007
,Comedy,7,2007
,Horror,7.1,2007
,Comedy,6.6,2007
,Comedy,6.9,2007
,Drama,7.3,2007
,Action,7.5,2007
,Action,5.3,2007
,Comedy,6.7,2007
,Adventure,7.2,2007
,Drama,7.1,2007
,Comedy,6.2,2007
,Crime,6.6,2007
,Horror,6.1,2007
,Action,7.6,2007
,Action,8,2007
,Comedy,4.1,2007
,Crime,7.2,2007
,Animation,6.2,2007
,Action,6.2,2007
,Action,7.7,2007
,Drama,7.3,2007
,Crime,6.9,2007
,Comedy,6.3,2007
,Animation,6.7,2007
,Action,6.2,2007
,Action,6.6,2007
,Crime,6.5,2007
,Horror,6.2,2007
,Animation,6.1,2007
,Comedy,5.8,2007
,Action,4.6,2007
,Animation,6.1,2007
,Fantasy,6.8,2007
,Action,7,2007
,Biography,7.5,2007
,Comedy,5.6,2007
,Horror,5.5,2007
,Action,5.6,2007
,Adventure,6.1,2007
,Action,6.2,2007
,Drama,5.6,2007
,Horror,7.2,2007
,Adventure,2.4,2007
,Animation,6.8,2007
,Crime,7.2,2007
,Adventure,7.4,2007
,Drama,7.5,2007
,Biography,7,2007
,Horror,6.3,2007
,Biography,7.6,2007
,Crime,7.3,2007
,Crime,7.1,2007
,Animation,5.2,2007
,Comedy,7,2007
,Comedy,6.8,2007
,Action,6.5,2007
,Comedy,7.3,2007
,Drama,7.4,2007
,Comedy,6.1,2007
,Action,6.2,2007
,Crime,5.9,2007
,Drama,5.9,2007
,Animation,7.3,2007
,Action,5.4,2007
,Comedy,7.4,2007
,Action,5.8,2007
,Crime,7.3,2007
,Horror,6.2,2007
,Drama,8.4,2007
,Comedy,6.4,2007
,Crime,5.7,2007
,Action,6,2007
,Comedy,5.3,2007
,Drama,7.5,2007
,Comedy,6.5,2007
,Crime,6.7,2007
,Biography,6.9,2007
,Comedy,5.9,2007
,Crime,6.4,2007
,Action,6.6,2007
,Comedy,5.4,2007
,Comedy,6.7,2007
,Biography,7.7,2007
,Crime,7,2007
,Action,6.7,2007
,Comedy,5.9,2007
,Action,6.2,2007
,Biography,7.6,2007
,Drama,7.8,2007
,Action,6.2,2007
,Drama,7.6,2007
,Biography,6.8,2007
,Comedy,7,2007
,Adventure,4.8,2007
,Comedy,6.3,2007
,Animation,6.2,2007
,Horror,5.1,2007
,Drama,7.7,2007
,Crime,5.6,2007
,Comedy,6.2,2007
,Drama,7.6,2007
,Drama,7.4,2007
,Comedy,3.1,2007
,Drama,5.8,2007
,Biography,7,2007
,Biography,7,2007
,Action,3.8,2007
,Comedy,5.3,2007
,Action,5.4,2007
,Comedy,4.3,2007
,Action,6.8,2007
,Drama,5.8,2007
,Action,6.7,2007
,Adventure,6.4,2007
,Action,8,2007
,Biography,8,2007
,Drama,6.6,2007
,Comedy,6,2007
,Drama,5.4,2007
,Drama,6.7,2007
,Action,6.7,2007
,Drama,6.6,2007
,Comedy,5.9,2007
,Drama,6.4,2007
,Crime,5.9,2007
,Horror,5.6,2007
,Sci-Fi,5.9,2007
,Crime,6.1,2007
,Comedy,2.2,2007
,Animation,8,2007
,Biography,7.5,2007
,Comedy,5.8,2007
,Drama,6.3,2007
,Crime,3.6,2007
,Comedy,6.2,2007
,Action,4.9,2007
,Comedy,5.4,2007
,Comedy,5.7,2007
,Drama,7.9,2007
,Comedy,5.6,2007
,Comedy,5.9,2007
,Crime,6.2,2007
,Crime,4.6,2007
,Comedy,7,2007
,Crime,6.2,2007
,Action,4.8,2007
,Action,5.4,2007
,Fantasy,5.6,2007
,Animation,7.7,2007
,Action,7.2,2007
,Comedy,6.8,2007
,Drama,6.9,2007
,Drama,6.3,2007
,Crime,7.6,2007
,Drama,7.2,2007
,Comedy,5.9,2007
,Comedy,6.4,2007
,Drama,5.9,2007
,Comedy,7.9,2007
,Drama,6.8,2007
,Comedy,5.3,2007
,Crime,5.9,2007
,Action,6.2,2007
,Action,4.8,2007
,Comedy,5.8,2007
,Drama,5.1,2007
,Comedy,6.2,2007
,Drama,5.4,2007
,Drama,6.3,2007
,Comedy,7.1,2007
,Crime,6.7,2007
,Biography,5.7,2007
,Comedy,6.8,2007
,Action,4.5,2007
,Adventure,6.8,2007
,Action,7,2007
,Drama,7.2,2007
,Action,9,2008
,Drama,5.2,2008
,Action,7.9,2008
,Action,6.7,2008
,Animation,7.6,2008
,Action,7,2008
,Comedy,6.9,2008
,Action,6.6,2008
,Comedy,6.4,2008
,Horror,6.2,2008
,Action,6.1,2008
,Action,7.8,2008
,Drama,7.8,2008
,Action,6.7,2008
,Comedy,7,2008
,Drama,7.3,2008
,Comedy,6.5,2008
,Animation,8.4,2008
,Comedy,7.1,2008
,Drama,7.6,2008
,Comedy,7.1,2008
,Comedy,7.9,2008
,Comedy,5.6,2008
,Drama,8,2008
,Comedy,5.5,2008
,Action,7.3,2008
,Drama,8.1,2008
,Biography,6.9,2008
,Drama,7.6,2008
,Drama,7.5,2008
,Action,7,2008
,Horror,6.8,2008
,Drama,5,2008
,Drama,7.9,2008
,Action,7,2008
,Biography,7.7,2008
,Action,6.6,2008
,Adventure,5.9,2008
,Biography,6.7,2008
,Crime,6.8,2008
,Action,6.6,2008
,Action,5.2,2008
,Action,6.4,2008
,Action,5.8,2008
,Thriller,7.4,2008
,Animation,6.8,2008
,Comedy,6.5,2008
,Action,6.3,2008
,Action,6.5,2008
,Action,6.9,2008
,Drama,7.8,2008
,Drama,7.1,2008
,Comedy,6.1,2008
,Crime,7.9,2008
,Comedy,6.8,2008
,Action,7.2,2008
,Comedy,6.1,2008
,Comedy,7.1,2008
,Action,6.6,2008
,Action,7.1,2008
,Adventure,6.6,2008
,Comedy,6.8,2008
,Action,7.1,2008
,Comedy,1.9,2008
,Action,4.6,2008
,Animation,7.7,2008
,Action,6.1,2008
,Action,6,2008
,Crime,7.2,2008
,Action,6.8,2008
,Action,6.5,2008
,Action,5.9,2008
,Comedy,5.5,2008
,Action,7,2008
,Drama,7.6,2008
,Comedy,7.1,2008
,Action,5.7,2008
,Drama,7.3,2008
,Comedy,6.6,2008
,Action,6.5,2008
,Action,5.9,2008
,Action,5.3,2008
,Drama,5.5,2008
,Biography,7.5,2008
,Animation,6.6,2008
,Action,4.8,2008
,Comedy,6.7,2008
,Comedy,6.8,2008
,Comedy,6.2,2008
,Drama,6.2,2008
,Comedy,5.8,2008
,Horror,6.6,2008
,Action,6.2,2008
,Crime,5.8,2008
,Comedy,7.1,2008
,Biography,7.5,2008
,Animation,6.8,2008
,Comedy,5,2008
,Comedy,6.4,2008
,Drama,7.5,2008
,Adventure,6,2008
,Action,5.1,2008
,Horror,6,2008
,Action,5.7,2008
,Comedy,5.9,2008
,Comedy,6.1,2008
,Action,6.8,2008
,Adventure,6.1,2008
,Action,6.7,2008
,Action,6.6,2008
,Biography,6.3,2008
,Comedy,1.9,2008
,Crime,6.2,2008
,Action,7.4,2008
,Comedy,6.8,2008
,Biography,6.4,2008
,Action,6.1,2008
,Horror,3.9,2008
,Comedy,4.9,2008
,Drama,6.7,2008
,Crime,6,2008
,Comedy,6,2008
,Comedy,2.8,2008
,Animation,5.9,2008
,Horror,6.1,2008
,Adventure,6.6,2008
,Comedy,6,2008
,Adventure,6,2008
,Adventure,6.5,2008
,Horror,5.9,2008
,Action,5.4,2008
,Drama,6,2008
,Comedy,5.7,2008
,Comedy,6.2,2008
,Crime,6.6,2008
,Drama,6.6,2008
,Biography,7.2,2008
,Biography,6.2,2008
,Drama,6.5,2008
,Adventure,5.3,2008
,Biography,7.7,2008
,Crime,7,2008
,Drama,6.4,2008
,Drama,7,2008
,Action,5.6,2008
,Action,7,2008
,Action,6,2008
,Action,7.3,2008
,Romance,5.9,2008
,Horror,5.2,2008
,Crime,6.1,2008
,Action,7.3,2008
,Crime,5.1,2008
,Drama,5.4,2008
,Comedy,3.8,2008
,Crime,5,2008
,Crime,5.9,2008
,Adventure,5.2,2008
,Drama,7.1,2008
,Comedy,7.1,2008
,Horror,4,2008
,Crime,6.7,2008
,Crime,6.1,2008
,Drama,6.5,2008
,Action,7,2008
,Comedy,5.9,2008
,Comedy,6.2,2008
,Crime,7.2,2008
,Biography,7,2008
,Fantasy,6.6,2008
,Comedy,7,2008
,Adventure,3.8,2008
,Animation,8,2008
,Drama,6.7,2008
,Drama,8.1,2008
,Comedy,5.8,2008
,Crime,6.8,2008
,Drama,6.7,2008
,Animation,6.1,2008
,Comedy,4.4,2008
,Crime,6,2008
,Comedy,6.6,2008
,Comedy,6.4,2008
,Biography,7.3,2008
,Comedy,6.7,2008
,Action,7.4,2008
,Comedy,5.6,2008
,Adventure,5,2008
,Action,7.1,2008
,Action,5.1,2008
,Animation,6,2008
,Comedy,7,2008
,Comedy,6.4,2008
,Adventure,4.7,2008
,Crime,7.1,2008
,Comedy,4.7,2008
,Drama,6.6,2008
,Comedy,5.5,2008
,Drama,5.8,2008
,Crime,6.3,2008
,Adventure,8.3,2009
,Action,7.9,2009
,Action,7.8,2009
,Comedy,5.3,2009
,Action,7.6,2009
,Action,6.6,2009
,Action,5.8,2009
,Comedy,7.7,2009
,Action,7.6,2009
,Comedy,6.4,2009
,Action,5.8,2009
,Drama,6.7,2009
,Crime,7.1,2009
,Adventure,7.6,2009
,Comedy,7.7,2009
,Action,7.6,2009
,Action,7.9,2009
,Biography,7.6,2009
,Animation,8.2,2009
,Action,6.6,2009
,Animation,7.9,2009
,Action,7.1,2009
,Horror,7,2009
,Comedy,8.4,2009
,Adventure,6.6,2009
,Action,6,2009
,Comedy,7.4,2009
,Adventure,4.7,2009
,Drama,6.6,2009
,Horror,5.5,2009
,Animation,7.1,2009
,Action,6.5,2009
,Animation,7.7,2009
,Drama,7.8,2009
,Comedy,7,2009
,Biography,7,2009
,Horror,4.4,2009
,Action,7.4,2009
,Comedy,6.7,2009
,Drama,7.8,2009
,Drama,7.3,2009
,Comedy,6.4,2009
,Action,6.2,2009
,Comedy,6.1,2009
,Drama,7.2,2009
,Action,6.7,2009
,Drama,7.2,2009
,Drama,6.9,2009
,Drama,8.2,2009
,Action,6.7,2009
,Animation,6.4,2009
,Action,6.6,2009
,Comedy,5.5,2009
,Drama,6.8,2009
,Horror,6.5,2009
,Horror,6.5,2009
,Crime,7.8,2009
,Crime,5.6,2009
,Adventure,6.7,2009
,Horror,5.1,2009
,Action,5.8,2009
,Adventure,6.8,2009
,Adventure,6,2009
,Comedy,4.9,2009
,Comedy,6.8,2009
,Drama,7.3,2009
,Drama,7.1,2009
,Animation,6.9,2009
,Drama,6.5,2009
,Biography,7.3,2009
,Crime,7.8,2009
,Comedy,6.4,2009
,Comedy,6.4,2009
,Horror,5.9,2009
,Comedy,7.1,2009
,Comedy,6.1,2009
,Horror,6.4,2009
,Action,6.3,2009
,Comedy,6.2,2009
,Action,5.3,2009
,Drama,7.5,2009
,Drama,5.1,2009
,Comedy,7.4,2009
,Action,2.5,2009
,Comedy,5.8,2009
,Horror,6.2,2009
,Action,6.4,2009
,Comedy,6.5,2009
,Horror,4.8,2009
,Action,5.2,2009
,Drama,6.3,2009
,Adventure,7.2,2009
,Comedy,6.4,2009
,Action,6.4,2009
,Drama,7.3,2009
,Drama,7.2,2009
,Animation,6.9,2009
,Action,6.2,2009
,Action,6.5,2009
,Drama,6.3,2009
,Horror,5.4,2009
,Biography,7,2009
,Comedy,5.9,2009
,Action,5.7,2009
,Animation,7.1,2009
,Biography,7.3,2009
,Drama,5.7,2009
,Crime,7.9,2009
,Drama,7.4,2009
,Comedy,5.5,2009
,Action,6.3,2009
,Action,6.1,2009
,Comedy,6.3,2009
,Horror,6,2009
,Drama,7.3,2009
,Action,6.1,2009
,Drama,5.9,2009
,Drama,5.8,2009
,Drama,5,2009
,Action,5.2,2009
,Drama,5.6,2009
,Adventure,7.1,2009
,Comedy,5.8,2009
,Comedy,5.3,2009
,Drama,4.8,2009
,Drama,7.1,2009
,Biography,6.7,2009
,Comedy,5.4,2009
,Comedy,4.8,2009
,Comedy,5.3,2009
,Biography,7.1,2009
,Drama,5.5,2009
,Action,7.2,2009
,Comedy,5.8,2009
,Drama,5.9,2009
,Biography,6.6,2009
,Crime,6.6,2009
,Action,7.4,2009
,Action,6.7,2009
,Comedy,7.4,2009
,Drama,7.8,2009
,Action,6.3,2009
,Comedy,7.1,2009
,Comedy,4.6,2009
,Drama,8,2009
,Animation,4.5,2009
,Action,5.6,2009
,Comedy,4.9,2009
,Comedy,5.1,2009
,Drama,7,2009
,Horror,6.4,2009
,Comedy,6.8,2009
,Animation,6.3,2009
,Adventure,6,2009
,Comedy,5.9,2009
,Animation,5.1,2009
,Comedy,4.9,2009
,Adventure,7,2009
,Drama,5.7,2009
,Crime,7.3,2009
,Comedy,6.4,2009
,Comedy,5.8,2009
,Biography,6.9,2009
,Action,7.2,2009
,Comedy,6.2,2009
,Action,5.6,2009
,Biography,6.4,2009
,Comedy,6.4,2009
,Animation,6,2009
,Crime,6.7,2009
,Comedy,4.5,2009
,Animation,6.8,2009
,Adventure,7.6,2009
,Comedy,7.4,2009
,Biography,6.7,2009
,Comedy,6.3,2009
,Animation,7.5,2009
,Drama,7.1,2009
,Action,4.5,2009
,Biography,6.7,2009
,Comedy,6.9,2009
,Action,5.5,2009
,Crime,5.9,2009
,Comedy,6.6,2009
,Animation,7.6,2009
,Crime,6.7,2009
,Comedy,5.8,2009
,Comedy,5,2009
,Action,5.8,2009
,Adventure,5.4,2009
,Action,3.7,2009
,Drama,6.1,2009
,Drama,7.2,2009
,Action,5.6,2009
,Biography,7.5,2009
,Adventure,6.2,2009
,Comedy,6.2,2009
,Drama,5.8,2009
,Drama,6.7,2009
,Horror,6.5,2009
,Action,8.8,2010
,Action,7,2010
,Mystery,8.2,2010
,Action,7.5,2010
,Comedy,5.9,2010
,Comedy,6.4,2010
,Action,7.6,2010
,Drama,8,2010
,Crime,7.5,2010
,Adventure,7.7,2010
,Comedy,7.7,2010
,Biography,7.7,2010
,Action,6.6,2010
,Adventure,6.4,2010
,Horror,6.8,2010
,Animation,7.7,2010
,Action,7,2010
,Horror,6.3,2010
,Action,4,2010
,Animation,8.1,2010
,Crime,6.3,2010
,Drama,8.3,2010
,Comedy,4.5,2010
,Drama,6.4,2010
,Adventure,6.4,2010
,Animation,7.6,2010
,Comedy,6.7,2010
,Drama,7.6,2010
,Action,6,2010
,Action,5,2010
,Adventure,5.9,2010
,Action,5.8,2010
,Action,6.9,2010
,Drama,7.3,2010
,Action,6.3,2010
,Comedy,5.4,2010
,Biography,7.5,2010
,Action,6.5,2010
,Action,6.6,2010
,Action,6.8,2010
,Comedy,6.5,2010
,Action,7.8,2010
,Animation,8.2,2010
,Action,7.3,2010
,Comedy,7,2010
,Biography,8,2010
,Biography,7.8,2010
,Action,6.6,2010
,Drama,6.8,2010
,Animation,7.2,2010
,Action,6.3,2010
,Action,6.8,2010
,Action,6.2,2010
,Biography,5.8,2010
,Action,6.3,2010
,Action,6.7,2010
,Crime,7.3,2010
,Comedy,6.4,2010
,Action,6.6,2010
,Animation,6.2,2010
,Drama,7.1,2010
,Action,6.4,2010
,Drama,7,2010
,Action,5.3,2010
,Drama,7.1,2010
,Action,4.7,2010
,Action,6.4,2010
,Comedy,6.5,2010
,Drama,7.2,2010
,Crime,5.2,2010
,Action,5.8,2010
,Action,6.2,2010
,Comedy,7.5,2010
,Adventure,7.3,2010
,Action,5.5,2010
,Comedy,7.5,2010
,Comedy,6.5,2010
,Horror,6.2,2010
,Action,6.8,2010
,Action,6.4,2010
,Action,6.7,2010
,Comedy,7.1,2010
,Horror,6.5,2010
,Animation,6.3,2010
,Adventure,6.3,2010
